[34m2013-10-24 07:32:26,610  INFO | main | org.springframework.web.context.ContextLoader           | Root WebApplicationContext: initialization started 
[0;39m[34m2013-10-24 07:34:01,689  INFO | main | o.s.beans.factory.support.DefaultListableBeanFactory    | Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@1025697: defining beans [org.springframework.web.servlet.resource.ResourceHttpRequestHandler#0,org.springframework.web.servlet.handler.SimpleUrlHandlerMapping#0,org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping,org.springframework.web.servlet.mvc.HttpRequestHandlerAdapter,org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter,org.springframework.web.servlet.resource.ResourceHttpRequestHandler#1,org.springframework.web.servlet.handler.SimpleUrlHandlerMapping#1,org.springframework.web.servlet.resource.ResourceHttpRequestHandler#2,org.springframework.web.servlet.handler.SimpleUrlHandlerMapping#2,org.springframework.web.servlet.resource.ResourceHttpRequestHandler#3,org.springframework.web.servlet.handler.SimpleUrlHandlerMapping#3,org.springframework.context.support.PropertySourcesPlaceholderConfigurer#0,org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping#0,org.springframework.format.support.FormattingConversionServiceFactoryBean#0,org.springframework.validation.beanvalidation.LocalValidatorFactoryBean#0,org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter#0,org.springframework.web.servlet.handler.MappedInterceptor#0,org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver#0,org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolver#0,org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver#0,adminController,checklistController,forwardController,homeController,errorController,ajaxController,suggestController,emailController,registryController,solrSuggestController,loginController,reportController,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.context.annotation.internalPersistenceAnnotationProcessor,velocityConfig,viewResolver,messageSource,localeResolver,org.springframework.web.servlet.handler.MappedInterceptor#1,org.springframework.web.servlet.handler.MappedInterceptor#2,handlerMapping,multipartResolver,org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor#0]; parent: org.springframework.beans.factory.support.DefaultListableBeanFactory@23c0bd 
[0;39m[34m2013-10-24 07:34:01,898  INFO | main | o.s.web.servlet.handler.SimpleUrlHandlerMapping         | Mapped URL path [/resources/img/**] onto handler 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#0' 
[0;39m[34m2013-10-24 07:34:01,938  INFO | main | o.s.web.servlet.handler.SimpleUrlHandlerMapping         | Mapped URL path [/resources/js/**] onto handler 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#1' 
[0;39m[34m2013-10-24 07:34:01,942  INFO | main | o.s.web.servlet.handler.SimpleUrlHandlerMapping         | Mapped URL path [/resources/css/**] onto handler 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#2' 
[0;39m[34m2013-10-24 07:34:01,949  INFO | main | o.s.web.servlet.handler.SimpleUrlHandlerMapping         | Mapped URL path [/resources/font/**] onto handler 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#3' 
[0;39m[34m2013-10-24 07:34:02,011  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/admin/update],methods=[GET || POST],params=[],headers=[],consumes=[],produces=[text/plain;charset=utf-8],custom=[]}" onto public java.lang.String sp.controller.AdminController.updateSystemProperties(java.lang.String,java.lang.String,java.lang.String,java.util.Locale,org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,012  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/admin/ || /admin/manager || /admin],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String sp.controller.AdminController.manager(org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,015  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/checklist],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String sp.controller.ChecklistController.checklist(javax.servlet.http.HttpSession,org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,016  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/checklist/empty],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String sp.controller.ChecklistController.emptyChecklist(javax.servlet.http.HttpSession,org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,016  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/checklist/remove/{id}],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String sp.controller.ChecklistController.removeFromChecklist(java.lang.Long,javax.servlet.http.HttpSession,org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,017  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/checklist/remove],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String sp.controller.ChecklistController.removeFromChecklistById(java.lang.Long,javax.servlet.http.HttpSession,org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,017  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/checklist/email],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String sp.controller.ChecklistController.sendStatisticsOnEmail(javax.servlet.http.HttpSession,javax.servlet.http.HttpServletRequest,java.lang.String,java.util.Locale,org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,017  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/checklist/stats],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public sp.model.ajax.Statistics sp.controller.ChecklistController.getStatistics(javax.servlet.http.HttpSession,org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,018  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/forward],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String sp.controller.ForwardController.forward(org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,019  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/contact],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String sp.controller.HomeController.contact(org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,020  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/instruction],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String sp.controller.HomeController.instruction(org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,020  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/about],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String sp.controller.HomeController.about(org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,020  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/ || /home],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String sp.controller.HomeController.home(org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,022  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/notsupported],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String sp.controller.ErrorController.notssupported() 
[0;39m[34m2013-10-24 07:34:02,023  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/badrequest],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String sp.controller.ErrorController.badrequest() 
[0;39m[34m2013-10-24 07:34:02,023  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/missing],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String sp.controller.ErrorController.missing() 
[0;39m[34m2013-10-24 07:34:02,023  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/error],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String sp.controller.ErrorController.error() 
[0;39m[34m2013-10-24 07:34:02,024  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/access],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String sp.controller.ErrorController.access() 
[0;39m[34m2013-10-24 07:34:02,034  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/report/ajax],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public sp.model.Report sp.controller.AjaxController.getReport(java.lang.Long,org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,035  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/report/ajax/watch/{id}],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String sp.controller.AjaxController.watchReportById(java.lang.Long,javax.servlet.http.HttpSession,org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,035  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/report/ajax/watch],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String sp.controller.AjaxController.watchAll(java.lang.Long[],javax.servlet.http.HttpSession,org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,035  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/report/ajax/uri],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String sp.controller.AjaxController.getUri(java.lang.Long,javax.servlet.http.HttpServletRequest,org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,036  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/report/ajax/pager/remove],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String sp.controller.AjaxController.removeFromPager(java.lang.Long,java.lang.String,javax.servlet.http.HttpSession,org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,036  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/report/ajax/remove],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String sp.controller.AjaxController.removeReport(java.lang.Long,org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,037  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/report/ajax/update],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public sp.model.ajax.AjaxResponse sp.controller.AjaxController.update(sp.model.Report,org.springframework.validation.BindingResult,java.util.Locale,org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,037  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/report/ajax/add],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public sp.model.ajax.AjaxResponse sp.controller.AjaxController.add(sp.model.Report,org.springframework.validation.BindingResult,java.util.Locale,org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,048  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/report/suggest/ajax],methods=[GET || POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.http.ResponseEntity<sp.model.ajax.ResultPager> sp.controller.SuggestController.getReportsByQuery(java.lang.String,sp.util.SpLightPager,java.lang.Integer,java.lang.String,boolean,boolean,org.springframework.ui.Model,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpSession) 
[0;39m[34m2013-10-24 07:34:02,048  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/report/suggest/ajax/prompt],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.http.ResponseEntity<java.util.List<sp.model.ajax.Prompt>> sp.controller.SuggestController.getPrompts(java.lang.String,java.lang.Integer,org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,049  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/report/suggest/ajax/ids],methods=[GET || POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.http.ResponseEntity<java.util.List<java.lang.Long>> sp.controller.SuggestController.getIdsByQuery(java.lang.String,java.lang.Long,org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,050  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/report/suggest/ajax/prompt-strings],methods=[GET || POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.http.ResponseEntity<java.util.List<java.lang.String>> sp.controller.SuggestController.getPromptsAsString(java.lang.String,java.lang.Integer,boolean,org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,050  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/report/suggest/ajax/count],methods=[GET || POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.http.ResponseEntity<java.lang.Long> sp.controller.SuggestController.getCount(java.lang.String,boolean,org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,051  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/email/statistics],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String sp.controller.EmailController.getHtmlWithStatistics(sp.model.ajax.Statistics,org.springframework.ui.Model,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,javax.servlet.http.HttpSession) 
[0;39m[34m2013-10-24 07:34:02,053  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/registry/nothing],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String sp.controller.RegistryController.nothingFound(org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,054  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/registry],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String sp.controller.RegistryController.showRegistry(java.lang.String,java.lang.String,sp.util.SpLazyPager,org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,058  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/suggest-solr],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String sp.controller.SolrSuggestController.setupForm(org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,058  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/suggest-solr/suggest],methods=[GET || POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.data.domain.Page<sp.model.Report> sp.controller.SolrSuggestController.suggest(java.lang.String,java.lang.Integer,javax.servlet.http.HttpSession,org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,059  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/suggest-solr/cloud],methods=[GET || POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.List sp.controller.SolrSuggestController.getSearchCloud(org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,059  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/suggest-solr/search],methods=[GET || POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.data.domain.Page<sp.model.Report> sp.controller.SolrSuggestController.search(java.lang.String,java.lang.Integer,java.lang.String,boolean,sp.util.SpPageable,javax.servlet.http.HttpSession,org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,061  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/login],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String sp.controller.LoginController.loginHome(org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,062  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/logout],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String sp.controller.LoginController.logoutPage(javax.servlet.http.HttpSession,org.springframework.ui.Model) 
[0;39m[34m2013-10-24 07:34:02,062  INFO | main | o.s.w.s.m.m.annotation.RequestMappingHandlerMapping     | Mapped "{[/login],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String sp.controller.LoginController.loginForm(boolean,boolean,boolean,org.springframework.security.core.Authentication,java.security.Principal,org.springframework.ui.Model) 
